"long","lat","order","hole","piece","group","id","x","y","UF"
-36.6893174787063,-9.27750134380998,20,FALSE,"1","2.1","2",-36.61112046,-9.50932141,"AL"
-36.6149057782671,-9.35160043083412,21,FALSE,"1","2.1","2",-36.61112046,-9.50932141,"AL"
-35.9608660954591,-8.84850662945971,22,FALSE,"1","2.1","2",-36.61112046,-9.50932141,"AL"
-35.7062997518512,-8.91480581258657,23,FALSE,"1","2.1","2",-36.61112046,-9.50932141,"AL"
-35.5261451086826,-8.8173070138706,24,FALSE,"1","2.1","2",-36.61112046,-9.50932141,"AL"
-35.1188389589099,-8.87970624504882,25,FALSE,"1","2.1","2",-36.61112046,-9.50932141,"AL"
-63.3913687205303,2.20005724103406,1,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-62.7334126324361,1.84516161370792,2,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-62.263443998083,-0.327111621683898,3,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-62.5023447205458,-0.771706143828723,4,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-61.4840793461143,-1.56729634135104,5,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-61.5898222888437,-0.822405519161023,6,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-61.166850517926,-0.475309795732173,7,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-60.6890490730004,-0.88090479839061,8,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-60.2934921390866,-0.678107297061388,9,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-60.4070678923886,-0.502609459372643,10,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-60.0545914166239,0.246181314766012,11,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-58.903168262459,0.273480978406482,12,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-58.875753425455,-0.405110660656675,13,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-58.3235402800902,-1.14220157894941,14,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-56.3575048263801,-2.24978793236283,15,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-58.4097011963883,-6.80103185642433,16,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-58.1668840686392,-7.31582551364466,17,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-58.4136176016746,-8.78220744633285,18,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-61.5428254254084,-8.80560715802469,19,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-62.1459518394948,-8.77440754243558,20,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-62.8509047910243,-7.9827172968619,21,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-63.5676069584127,-7.98661724881053,22,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-64.2764763152285,-8.91870576453521,23,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-64.9031011610325,-8.93040562038113,24,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
-64.8952683504599,-9.44129932565281,25,FALSE,"1","3.1","3",-64.68219739,-4.1817816,"AM"
